acc,Key,Sample,AMIKAC_MIC,Unnamed: 3,AMOXIC_MIC,Unnamed: 5,AMOCL2_MIC,Unnamed: 7,AMOCL_MIC,Unnamed: 9,AZTREO_MIC,Unnamed: 11,CEFEP_MIC,Unnamed: 13,CEFOTA_MIC,Unnamed: 15,CEFTAZ_MIC,Unnamed: 17,CFZAVI_MIC,Unnamed: 19,CIPROF_MIC,Unnamed: 21,COLLIST_MIC,Unnamed: 23,ERTAPENEM_MIC,Unnamed: 25,FZNTAZO_MIC,Unnamed: 27,GENTAM_MIC,Unnamed: 29,IMIPENEM_MIC,Unnamed: 31,MEROPENEM_MIC,Unnamed: 33,PIPERAC_MIC,Unnamed: 35,PIPTAZO_MIC,Unnamed: 37,TEMOC_MIC,Unnamed: 39,TIGEC_MIC,Unnamed: 41,TOBRAM_MIC,Unnamed: 43,TRISUL_MIC,Unnamed: 45
SRR20168721,90/0065,90-065,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168720,90/0105,90-105,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168719,90/0145,90-145,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168717,90/0252,90-252,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,       1,INTER,       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       8,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,       2,SUSC
SRR20168716,90/0296,90-296,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168715,90/0346,90-346,≤       2,SUSC, >      32,RESIST,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168714,90/0378,90-378,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168712,90/0433,90-433,≤       2,SUSC,       8,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168711,90/0454,90-454,≤       2,SUSC,      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168710,95/0097,95-097,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,       2,SUSC,≤     0.5,SUSC
SRR20168709,95/0150,95-150,≤       2,SUSC,       8,SUSC,       8,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168708,95/0253,95-253,       4,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,      16,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168707,95/0290,95-290,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,       2,INTER,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       2,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168706,95/0333,95-333,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168621,95/0391,95-391,       4,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168620,95/0395,95-395,≤       2,SUSC,       8,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168619,95/0424,95-424,≤       2,SUSC,       8,SUSC,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,       4,INTER
SRR20168617,95/0477,95-477,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168616,95/0533,95-533,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168615,95/0561,95-561,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,      64,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
